id,name,mass_g,fall,year,latitude,longitude
12407,La Yesera 002,2625,Found,2003,-23.2705,-70.483
16960,New Orleans,19256,Fell,2003,29.94718,-90.10976
17498,Northwest Africa 1820,8364,Found,2003,1,1
17500,Northwest Africa 1822,3053,Found,2003,1,1
17501,Northwest Africa 1823,2027,Found,2003,1,1
17512,Northwest Africa 1879,1624,Found,2003,1,1
17552,Northwest Africa 1930,7500,Found,2003,1,1
17555,Northwest Africa 1933,1018,Found,2003,1,1
17556,Northwest Africa 1934,8000,Found,2003,1,1
17558,Northwest Africa 1936,2146,Found,2003,1,1
17562,Northwest Africa 1940,1131,Found,2003,1,1
17563,Northwest Africa 1941,16000,Found,2003,1,1
17571,Northwest Africa 1949,1400,Found,2003,1,1
17573,Northwest Africa 1951,17000,Found,2003,1,1
17575,Northwest Africa 1979,5120,Found,2003,1,1
17580,Northwest Africa 1984,1360,Found,2003,1,1
17633,Northwest Africa 2238,12000,Found,2003,1,1
17646,Northwest Africa 2250,1555,Found,2003,1,1
17699,Northwest Africa 3055,1600,Found,2003,1,1
17926,Nova 004,3470,Found,2003,1,1
18106,Park Forest,18000,Fell,2003,41.48472,-87.67917
22813,Sahara 03501,4067,Found,2003,1,1
23387,Sayh al Uhaymir 214,1081.8,Found,2003,20.42087,57.35927
23412,Sayh al Uhaymir 239,2094.8,Found,2003,20.55683,56.8474
23415,Sayh al Uhaymir 242,2737,Found,2003,20.56275,57.2857
23423,Sayh al Uhaymir 250,16200,Found,2003,20.58298,57.3165
23435,Sayh al Uhaymir 262,1069.5,Found,2003,20.63642,57.28727
23442,Sayh al Uhaymir 269,1033,Found,2003,20.72777,57.18842
23443,Sayh al Uhaymir 270,43508.2,Found,2003,20.72918,57.189
23445,Sayh al Uhaymir 272,7563,Found,2003,20.78667,57.21405
23578,Shişr 043,8267,Found,2003,18.59243,53.81247
24127,Uruq al Hadd 001,2335.64,Found,2003,18.44432,52.97805
24172,Viedma,6900,Found,2003,-41.06667,-62.85
30515,Dhofar 1275,4999,Found,2003,18.82852,54.63957
30559,Dhofar 996,2717,Found,2003,19.16365,54.66127
30560,Djebel Chaab 003,4570.2,Found,2003,25.08683,0.8324
30563,Fife,8600,Found,2003,31.38972,-99.40583
30687,Grove Mountains 020158,1101.8,Found,2003,-72.97667,75.27083
30708,Grove Mountains 021603,4360,Found,2003,-72.82278,75.29639
30713,Grove Mountains 022021,2953,Found,2003,-72.78056,75.31694
30719,Hammadah al Hamra 331,2197,Found,2003,29.81858,12.94647
30726,Isheyevo,16000,Found,2003,53.61667,56.33333
30740,Kasauli,16820,Fell,2003,29.58333,77.58333
30753,Majuba 002,2420,Found,2003,40.62832,-118.4167
30754,Majuba 003,1306,Found,2003,40.63078,-118.40918
30757,Mut,1800,Found,2003,25.59983,28.45217
30861,Northwest Africa 2085,2700,Found,2003,1,1
30936,Northwest Africa 2277,1694,Found,2003,1,1
30955,Northwest Africa 2296,3600,Found,2003,1,1
30956,Northwest Africa 2297,1635,Found,2003,1,1
30958,Northwest Africa 2299,3826,Found,2003,1,1
30962,Northwest Africa 2303,3435,Found,2003,1,1
30963,Northwest Africa 2304,7500,Found,2003,1,1
30989,Northwest Africa 2371,2950,Found,2003,1,1
31048,Northwest Africa 2481,5009,Found,2003,1,1
31055,Northwest Africa 2488,18000,Found,2003,1,1
31149,Northwest Africa 2808,2875,Found,2003,1,1
31150,Northwest Africa 2809,4850,Found,2003,1,1
31151,Northwest Africa 2810,2073,Found,2003,1,1
31164,Northwest Africa 2877,19200,Found,2003,1,1
31172,Northwest Africa 2885,11480,Found,2003,1,1
31174,Northwest Africa 3043,1440,Found,2003,1,1
31176,Northwest Africa 3045,2400,Found,2003,1,1
31182,Northwest Africa 3051,1788,Found,2003,1,1
31185,Northwest Africa 3054,2613,Found,2003,1,1
31224,Northwest Africa 3094,20000,Found,2003,1,1
31234,Northwest Africa 3104,10000,Found,2003,1,1
31246,Northwest Africa 3118,5895,Found,2003,1,1
31247,Northwest Africa 3119,1073,Found,2003,1,1
31282,Oum Dreyga,17000,Fell,2003,24.3,-13.1
31312,Sahara 03502,4737,Found,2003,1,1
31337,Tanezrouft 076,3548,Found,2003,24.6205,-0.5617
31339,Tanezrouft 078,1599,Found,2003,24.73573,-0.52413
31340,Tanezrouft 079,1031,Found,2003,24.58025,-0.51863
31341,Tanezrouft 080,1056,Found,2003,24.6544,-0.56928
31343,Tanezrouft 082,1012,Found,2003,24.81727,-0.43427
31357,Zubkovsky,2167,Found,2003,49.78917,41.5046
32482,Northwest Africa 2033,16500,Found,2003,1,1
32485,Northwest Africa 2656,7500,Found,2003,1,1
32516,Cumulus Hills 04058,1006.1,Found,2003,1,1
32517,Cumulus Hills 04061,8465,Found,2003,1,1
32518,Cumulus Hills 04062,15315,Found,2003,1,1
32519,Cumulus Hills 04063,6188.3,Found,2003,1,1
32520,Cumulus Hills 04064,19195,Found,2003,1,1
32521,Cumulus Hills 04065,5738,Found,2003,1,1
32522,Cumulus Hills 04066,5877,Found,2003,1,1
32523,Cumulus Hills 04067,7561.9,Found,2003,1,1
32524,Cumulus Hills 04068,20425,Found,2003,1,1
32525,Cumulus Hills 04069,44700,Found,2003,1,1
32526,Cumulus Hills 04070,3515.8,Found,2003,1,1
32527,Cumulus Hills 04071,2110.1,Found,2003,1,1
32528,Cumulus Hills 04072,2312.9,Found,2003,1,1
32533,Cumulus Hills 04077,9625,Found,2003,1,1
32534,Cumulus Hills 04078,5695.2,Found,2003,1,1
32535,Cumulus Hills 04079,12550,Found,2003,1,1
32735,Larkman Nunatak 04315,1164.8,Found,2003,1,1
32736,Larkman Nunatak 04316,1163,Found,2003,1,1
32843,Northwest Africa 2035,6580,Found,2003,0,0
32845,Northwest Africa 2040,1200,Found,2003,1,1
32846,Northwest Africa 2041,4500,Found,2003,1,1
32886,Northwest Africa 2125,7000,Found,2003,1,1
32893,Northwest Africa 2132,1006,Found,2003,1,1
33001,Northwest Africa 2334,3136,Found,2003,0,0
33237,Northwest Africa 2749,1300,Found,2003,1,1
33388,Northwest Africa 2938,7000,Found,2003,1,1
33496,Northwest Africa 3169,4500,Found,2003,1,1
33659,Northwest Africa 3335,2250,Found,2003,0,0
34004,Sayh al Uhaymir 182,1320,Found,2003,20.72112,57.1269
34565,Dominion Range 03181,5363.9,Found,2003,1,1
34566,Dominion Range 03318,2964.7,Found,2003,1,1
34567,Dominion Range 03319,3449.7,Found,2003,1,1
34568,Dominion Range 03320,2176.7,Found,2003,1,1
34569,Grosvenor Mountains 03007,3850,Found,2003,1,1
34570,Grosvenor Mountains 03013,1035,Found,2003,1,1
34571,Grosvenor Mountains 03014,1110,Found,2003,1,1
34575,Grosvenor Mountains 03019,1243,Found,2003,1,1
35135,Miller Range 03330,8709.8,Found,2003,1,1
35376,Northwest Africa 4253,2260,Found,2003,1,1
35395,Northwest Africa 4272,6768,Found,2003,1,1
35478,Santa Vitoria do Palmar,50400,Found,2003,-33.50944,-53.41083
35480,Acfer 378,1320,Found,2003,27.4,3.75
35531,Jiddat al Harasis 212,2711,Found,2003,19.8579,56.99973
35532,Jiddat al Harasis 213,3563,Found,2003,19.75073,56.96652
35638,Ramlat as Sahmah 204,10248.8,Found,2003,20.6282,56.19198
35659,Ramlat as Sahmah 227,1226.2,Found,2003,20.56085,56.08235
35731,Allan Hills 03541,1053.5,Found,2003,1,1
35734,Grosvenor Mountains 03003,10640,Found,2003,1,1
35735,Grosvenor Mountains 03004,2470,Found,2003,1,1
35736,Grosvenor Mountains 03005,2576,Found,2003,1,1
35737,Grosvenor Mountains 03006,1161.6,Found,2003,1,1
35738,Grosvenor Mountains 03008,1693,Found,2003,1,1
35739,Grosvenor Mountains 03009,1112.9,Found,2003,1,1
35740,Grosvenor Mountains 03010,1397.5,Found,2003,1,1
35741,Grosvenor Mountains 03011,1257.6,Found,2003,1,1
35742,Grosvenor Mountains 03012,1184,Found,2003,1,1
35743,Grosvenor Mountains 03018,1554,Found,2003,1,1
35974,LaPaz Icefield 03551,2703.4,Found,2003,1,1
35975,LaPaz Icefield 03552,3521.5,Found,2003,1,1
35976,LaPaz Icefield 03554,4201.2,Found,2003,1,1
35978,LaPaz Icefield 03556,1823,Found,2003,1,1
35979,LaPaz Icefield 03557,1505.1,Found,2003,1,1
35980,LaPaz Icefield 03558,1521.1,Found,2003,1,1
35981,LaPaz Icefield 03559,1839.1,Found,2003,1,1
35982,LaPaz Icefield 03560,1780,Found,2003,1,1
35983,LaPaz Icefield 03561,1853.2,Found,2003,1,1
35987,LaPaz Icefield 03565,1198.7,Found,2003,1,1
35988,LaPaz Icefield 03566,1454.4,Found,2003,1,1
35989,LaPaz Icefield 03567,1009.5,Found,2003,1,1
36396,Miller Range 03331,1550,Found,2003,1,1
36397,Miller Range 03332,2395,Found,2003,1,1
36398,Miller Range 03333,1922,Found,2003,1,1
36399,Miller Range 03334,4025.9,Found,2003,1,1
36400,Miller Range 03335,2283.3,Found,2003,1,1
36402,Miller Range 03337,1564.7,Found,2003,1,1
36403,Miller Range 03338,1597.3,Found,2003,1,1
36423,Miller Range 03365,1114.8,Found,2003,1,1
36496,Roberts Massif 03520,1327.7,Found,2003,1,1
36497,Roberts Massif 03521,1378,Found,2003,1,1
36569,Sandford Cliffs 03450,5168,Found,2003,1,1
36570,Sandford Cliffs 03454,1346.8,Found,2003,1,1
44725,Northwest Africa 4303,1010,Found,2003,1,1
45546,Northwest Africa 4600,1095,Found,2003,1,1
45547,Northwest Africa 4601,1550,Found,2003,1,1
45783,Northwest Africa 4859,5200,Found,2003,1,1
45784,Northwest Africa 4860,26000,Found,2003,1,1
45914,Ramlat as Sahmah 113,1499,Found,2003,20.46543,55.86245
46573,Grove Mountains 022038,1012,Found,2003,-72.78167,75.30278
46742,Grove Mountains 021491,1716.5,Found,2003,-72.93667,75.345
47007,Northwest Africa 2176,1200,Found,2003,1,1
47354,Dhofar 1439,5132,Found,2003,18.58333,54.455
47700,Prospector Pool,2768,Found,2003,-29.35,121.76667
48670,Northwest Africa 5287,1070,Found,2003,1,1
48673,Northwest Africa 5462,1200,Found,2003,1,1
51620,Jiddat al Harasis 352,1005,Found,2003,19.36033,55.6278
51622,Jiddat al Harasis 354,1200.8,Found,2003,19.36337,55.6354
51623,Jiddat al Harasis 355,16879.1,Found,2003,19.35885,55.54843
51625,Jiddat al Harasis 357,1479.5,Found,2003,19.36197,55.6125
51632,Jiddat al Harasis 365,3665.1,Found,2003,19.61865,56.04227
51636,Jiddat al Harasis 369,7100,Found,2003,19.28525,55.82243
51637,Jiddat al Harasis 370,1453.1,Found,2003,19.33183,55.81017
51643,Jiddat al Harasis 376,1429.4,Found,2003,19.3184,55.70303
51645,Jiddat al Harasis 378,1186.3,Found,2003,19.2893,55.71468
51652,Jiddat al Harasis 386,1412.9,Found,2003,19.29912,55.794
51654,Jiddat al Harasis 388,1589.2,Found,2003,19.27775,55.76402
51655,Jiddat al Harasis 389,1059.7,Found,2003,19.27943,55.76672
51659,Jiddat al Harasis 393,1360.8,Found,2003,19.31817,55.77532
51660,Jiddat al Harasis 394,1174.4,Found,2003,19.30128,55.80838
51831,Buffalo Gap,9300,Found,2003,32.24611,-99.99306
52623,Dhofar 1601,1166,Found,2003,19.185,54.631
52634,Dhofar 1611,1124,Found,2003,19.13333,54.65267
54610,Qijiaojing,160000,Found,2003,43.75,92.91667
54641,Pampa de Mejillones 007,1075,Found,2003,-23.22911,-70.45575
54649,La Yesera 004,1489,Found,2003,-23.28861,-70.47469
54718,Pampa de Mejillones 004,3155,Found,2003,-23.20481,-70.45019
56729,Ouadangou,4440,Fell,2003,12.9,0.08
57342,Burns,18400,Found,2003,39.86667,-106.88333
12119,Jiddat al Harasis 055,200000,Found,2004,19.65167,55.69
24179,Villalbeto de la Peña,3500,Fell,2004,42.8,-4.66667
30443,Benguerir,25000,Fell,2004,32.25,-8.15
30449,Capot Rey,38000,Found,2004,20.12593,10.2056
30542,Dhofar 964,1592,Found,2004,19.126,54.85633
30548,Dhofar 977,1728,Found,2004,19.22119,54.95961
30549,Dhofar 978,2467,Found,2004,19.22878,54.93953
30550,Dhofar 979,1063,Found,2004,19.75667,54.93667
30728,Jiddat al Harasis 054,5079,Found,2004,19.63033,55.11517
30742,Koltsovo,20020,Found,2004,54.7505,36.978
30751,Maigatari-Danduma,4629,Fell,2004,12.83333,9.38333
30966,Northwest Africa 2307,1905,Found,2004,1,1
30977,Northwest Africa 2359,1298,Found,2004,1,1
30982,Northwest Africa 2364,1493,Found,2004,1,1
30984,Northwest Africa 2366,1239,Found,2004,1,1
30996,Northwest Africa 2378,3141,Found,2004,1,1
30998,Northwest Africa 2380,4526,Found,2004,1,1
31020,Northwest Africa 2428,1650,Found,2004,1,1
31028,Northwest Africa 2448,1545,Found,2004,1,1
31030,Northwest Africa 2451,6370,Found,2004,1,1
31032,Northwest Africa 2453,2280,Found,2004,1,1
31065,Northwest Africa 2498,6000,Found,2004,1,1
31068,Northwest Africa 2501,1165,Found,2004,1,1
31076,Northwest Africa 2509,4000,Found,2004,1,1
31119,Northwest Africa 2620,1304,Found,2004,1,1
31120,Northwest Africa 2621,4639,Found,2004,1,1
31129,Northwest Africa 2635,4200,Found,2004,1,1
31142,Northwest Africa 2675,3354,Found,2004,1,1
31161,Northwest Africa 2874,1800,Found,2004,1,1
31166,Northwest Africa 2879,2380,Found,2004,1,1
31258,Northwest Africa 3133,4193,Found,2004,1,1
31264,Northwest Africa 3149,2594,Found,2004,1,1
31268,Northwest Africa 3143,2335,Found,2004,1,1
31284,Palo Verde Mine,9158,Found,2004,34.71457,-114.19142
31329,Shişr 014,2579,Found,2004,18.32883,53.886
32488,Sayh al Uhaymir 290,1796,Found,2004,21.07544,57.14703
32777,Northwest Africa 2900,1375,Found,2004,1,1
32897,Northwest Africa 2136,1045,Found,2004,1,1
32898,Northwest Africa 2137,6174,Found,2004,1,1
32979,Northwest Africa 2311,1435,Found,2004,0,0
33084,Northwest Africa 2563,1175,Found,2004,0,0
33105,Northwest Africa 2584,1050.7,Found,2004,1,1
33130,Northwest Africa 2609,2180,Found,2004,0,0
33132,Northwest Africa 2611,1762,Found,2004,0,0
33183,Northwest Africa 2690,15000,Found,2004,1,1
33190,Northwest Africa 2697,9424,Found,2004,1,1
33194,Northwest Africa 2701,1168,Found,2004,1,1
33207,Northwest Africa 2714,1656,Found,2004,1,1
33212,Northwest Africa 2719,7581,Found,2004,1,1
33217,Northwest Africa 2724,3804,Found,2004,1,1
33242,Northwest Africa 2754,5500,Found,2004,1,1
33256,Northwest Africa 2768,2200,Found,2004,1,1
33265,Northwest Africa 2777,1987,Found,2004,1,1
33267,Northwest Africa 2779,1537,Found,2004,1,1
33330,Northwest Africa 2856,1609,Found,2004,1,1
33331,Northwest Africa 2857,5866,Found,2004,1,1
33332,Northwest Africa 2858,2335,Found,2004,1,1
33335,Northwest Africa 2861,2029,Found,2004,1,1
33339,Northwest Africa 2865,1503,Found,2004,1,1
33404,Northwest Africa 2954,1246,Found,2004,1,1
33525,Northwest Africa 3201,1896,Found,2004,0,0
33777,Dhofar 975,4230,Found,2004,19.21939,54.91858
34023,Jiddat al Harasis 111,4235,Found,2004,19.6604,56.96172
34044,Sayh al Uhaymir 295,4780,Found,2004,21.00987,57.03862
34270,Northeast Africa 002,5480,Found,2004,1,1
34301,Northwest Africa 4029,2072,Found,2004,1,1
34305,Northwest Africa 4033,1042,Found,2004,1,1
34477,Northwest Africa 4205,2137,Found,2004,1,1
34481,Northwest Africa 4209,10100,Found,2004,1,1
34482,Northwest Africa 4210,2450,Found,2004,1,1
34483,Northwest Africa 4211,3050,Found,2004,1,1
34484,Northwest Africa 4212,2450,Found,2004,1,1
34504,Dhofar 1288,43600,Found,2004,18.27833,54.285
34505,Dhofar 1289,37000,Found,2004,18.63333,54.42167
34506,Dhofar 1290,1211.3,Found,2004,18.57,54.42333
34553,Sayh al Uhaymir 326,1352,Found,2004,21.00833,57.31
35338,Acfer 379,14764,Found,2004,27.4114,3.70467
35342,Northwest Africa 4219,2750,Found,2004,1,1
35343,Northwest Africa 4220,18200,Found,2004,1,1
35633,Octave Mine,1304.2,Found,2004,34.13228,-112.70225
36221,Larkman Nunatak 04328,15850,Found,2004,1,1
36508,Roberts Massif 04116,1142.9,Found,2004,1,1
44557,Mount Pratt 04405,1373.5,Found,2004,1,1
44558,Mount Pratt 04406,1188.6,Found,2004,1,1
44573,Mount Pratt 04422,5060,Found,2004,1,1
44574,Roberts Massif 04100,2609,Found,2004,1,1
44575,Roberts Massif 04101,1918.6,Found,2004,1,1
44576,Roberts Massif 04102,1328.4,Found,2004,1,1
44585,Roberts Massif 04115,1456.3,Found,2004,1,1
44594,Roberts Massif 04126,1348.2,Found,2004,1,1
44595,Roberts Massif 04128,1104.8,Found,2004,1,1
44596,Roberts Massif 04129,1140,Found,2004,1,1
44731,Northwest Africa 4311,2128,Found,2004,1,1
44853,Acfer 388,1072,Found,2004,27.61667,3.86667
44890,Ilafegh 017,1063,Found,2004,21.59067,1.52417
44917,Northwest Africa 4354,1891,Found,2004,1,1
45006,Plateau du Tademait 006,2995,Found,2004,27.37033,0.70617
45384,Roberts Massif 04127,3805.2,Found,2004,1,1
46008,Cumulus Hills 04050,3908,Found,2004,1,1
46009,Cumulus Hills 04051,1789.9,Found,2004,1,1
46010,Cumulus Hills 04052,1511.2,Found,2004,1,1
46011,Cumulus Hills 04053,1310.6,Found,2004,1,1
46012,Cumulus Hills 04054,1113.6,Found,2004,1,1
46013,Cumulus Hills 04055,1715,Found,2004,1,1
46014,Cumulus Hills 04056,2291.6,Found,2004,1,1
46015,Cumulus Hills 04057,2403.2,Found,2004,1,1
46016,Cumulus Hills 04059,1858,Found,2004,1,1
46134,LaPaz Icefield 04430,2408,Found,2004,1,1
46144,LaPaz Icefield 04440,3085.9,Found,2004,1,1
46195,Larkman Nunatak 04324,1194.8,Found,2004,1,1
46199,Larkman Nunatak 04329,2005.1,Found,2004,1,1
46200,Larkman Nunatak 04330,2237.2,Found,2004,1,1
46323,MacAlpine Hills 04850,1999.1,Found,2004,1,1
46324,MacAlpine Hills 04851,2007.3,Found,2004,1,1
47017,Northwest Africa 4982,1200,Found,2004,1,1
47357,Kaprada,1600,Fell,2004,20.33916,73.22329
50767,Northwest Africa 5962,3400,Found,2004,0,0
50768,Northwest Africa 5963,8200,Found,2004,0,0
51517,Northwest Africa 6108,25000,Found,2004,0,0
51567,Dhofar 1562,7550,Found,2004,18.926,54.39888
52586,Dhofar 1580,1503,Found,2004,18.56783,54.42683
52594,Dhofar 1588,1224,Found,2004,18.99317,54.27933
52599,Dhofar 1593,1254,Found,2004,18.93583,54.3195
52603,Dhofar 1597,4558,Found,2004,18.96133,54.3685
52604,Shişr 168,12688,Found,2004,18.60667,53.95117
52605,Shişr 169,1304,Found,2004,18.60417,53.96833
52619,Ramlat as Sahmah 330,1130,Found,2004,20.07917,56.33317
52862,Northwest Africa 6491,1100,Found,2004,0,0
54608,Xifu,3000000,Found,2004,36.3,120.48333
54717,Estación Imilac,1908,Found,2004,-24.22983,-68.89253
55278,Dhofar 1630,1357,Found,2004,18.69667,54.37167
55279,Dhofar 1631,3770,Found,2004,18.712,54.40033
55284,Dhofar 1636,1078,Found,2004,18.4015,54.32383
55286,Dhofar 1638,1248,Found,2004,18.40617,54.31367
55378,Northwest Africa 7254,1447,Found,2004,0,0
55525,Northwest Africa 7256,4932,Found,2004,0,0
55552,Windimurra,30000,Found,2004,-28.09697,118.45561
32483,Northwest Africa 3151,1500,Found,2005,1,1
32944,Northwest Africa 2204,5587,Found,2005,1,1
32945,Northwest Africa 2205,1247,Found,2005,1,1
32947,Northwest Africa 2207,1060,Found,2005,1,1
32951,Northwest Africa 2211,27690,Found,2005,0,0
33173,Northwest Africa 2680,12050,Found,2005,0,0
33192,Northwest Africa 2699,1294,Found,2005,1,1
33199,Northwest Africa 2706,1913,Found,2005,1,1
33205,Northwest Africa 2712,2500,Found,2005,1,1
33231,Northwest Africa 2743,5463,Found,2005,0,0
33276,Northwest Africa 2788,1390,Found,2005,1,1
33285,Northwest Africa 2797,1211,Found,2005,1,1
33286,Northwest Africa 2798,1805,Found,2005,1,1
33287,Northwest Africa 2799,1311,Found,2005,1,1
33289,Northwest Africa 2801,7700,Found,2005,1,1
33291,Northwest Africa 2803,4500,Found,2005,1,1
33296,Northwest Africa 2822,1675,Found,2005,1,1
33302,Northwest Africa 2828,8672,Found,2005,1,1
33304,Northwest Africa 2830,1130,Found,2005,1,1
33307,Northwest Africa 2833,2112,Found,2005,1,1
33309,Northwest Africa 2835,1233,Found,2005,1,1
33310,Northwest Africa 2836,1300,Found,2005,1,1
33345,Northwest Africa 2871,3467,Found,2005,1,1
33369,Northwest Africa 2919,1214,Found,2005,1,1
33373,Northwest Africa 2923,16000,Found,2005,1,1
33374,Northwest Africa 2924,180000,Found,2005,1,1
33397,Northwest Africa 2947,1545,Found,2005,1,1
33398,Northwest Africa 2948,1195,Found,2005,1,1
33399,Northwest Africa 2949,1365,Found,2005,1,1
33415,Northwest Africa 2965,100000,Found,2005,1,1
33479,Northwest Africa 3152,1496,Found,2005,1,1
33488,Northwest Africa 3161,1815,Found,2005,1,1
33529,Northwest Africa 3205,1374,Found,2005,0,0
33633,Northwest Africa 3309,1372,Found,2005,0,0
33692,Northwest Africa 3368,1600,Found,2005,1,1
33833,Dhofar 1130,3420,Found,2005,19.223306,54.935778
33884,Dhofar 1181,1812,Found,2005,18.745694,54.267167
33918,Dhofar 1226,1040,Found,2005,18.688528,54.326528
33924,Dhofar 1232,1088,Found,2005,18.895667,54.343556
33935,Dhofar 1243,2510,Found,2005,18.875861,54.472611
33943,Dhofar 1251,1905,Found,2005,18.56925,54.195389
33964,Dhofar 1272,1883,Found,2005,18.682806,54.285778
34030,Jiddat al Harasis 118,1802,Found,2005,19.79717,56.7195
34282,Northwest Africa 4010,1676,Found,2005,1,1
34293,Northwest Africa 4021,1212.5,Found,2005,1,1
34299,Northwest Africa 4027,1024,Found,2005,1,1
34306,Northwest Africa 4034,1513,Found,2005,1,1
34308,Northwest Africa 4036,22000,Found,2005,1,1
34309,Northwest Africa 4037,300000,Found,2005,1,1
34316,Northwest Africa 4044,1365,Found,2005,1,1
34472,Northwest Africa 4200,1176,Found,2005,1,1
34488,Northwest Africa 4216,1990,Found,2005,0,0
34498,Dhofar 1279,1588,Found,2005,18.25117,54.19822
34499,Dhofar 1280,4473,Found,2005,18.27717,54.25547
34554,Shişr 045,2298,Found,2005,18.15169,53.94822
35341,Northwest Africa 4218,5700,Found,2005,1,1
35348,Northwest Africa 4225,1609,Found,2005,1,1
35413,Northwest Africa 4290,1101,Found,2005,1,1
35461,Qarat al Milh 001,7269,Found,2005,21.37015,57.7291
35537,Jiddat al Harasis 218,2927.04,Found,2005,19.7034,56.64247
35539,Jiddat al Harasis 220,1350.6,Found,2005,19.70448,56.6428
35540,Jiddat al Harasis 221,4012,Found,2005,19.75643,56.55205
35542,Jiddat al Harasis 223,1691.5,Found,2005,19.82257,56.65902
35548,Jiddat al Harasis 229,5135,Found,2005,19.7058,56.60775
35549,Jiddat al Harasis 230,77000,Found,2005,19.7127,56.58277
35571,Jiddat al Harasis 254,1918,Found,2005,19.99147,56.3452
35573,Jiddat al Harasis 256,3040.5,Found,2005,19.99097,56.34302
35580,Jiddat al Harasis 263,1212.5,Found,2005,19.99702,56.51212
35584,Jiddat al Harasis 267,16005.5,Found,2005,19.9997,56.41108
35591,Jiddat al Harasis 274,2738.5,Found,2005,19.97612,55.95483
35593,Jiddat al Harasis 276,1798.9,Found,2005,19.97933,55.95507
35596,Jiddat al Harasis 279,7494.2,Found,2005,19.97303,55.9528
35600,Jiddat al Harasis 283,1323.9,Found,2005,19.6865,56.14503
35602,Jiddat al Harasis 284,5448.4,Found,2005,19.74857,56.67972
35606,Jiddat al Harasis 288,2623,Found,2005,19.7821,56.47652
35607,Jiddat al Harasis 289,2519.3,Found,2005,19.90637,56.4936
35611,Jiddat al Harasis 293,8420,Found,2005,19.79363,56.47927
35613,Jiddat al Harasis 295,4820,Found,2005,19.8015,56.46762
35627,Jiddat al Harasis 310,3034.5,Found,2005,19.71095,55.71473
35629,Jiddat al Harasis 312,3489,Found,2005,19.71902,55.70425
35630,Jiddat al Harasis 313,1899.7,Found,2005,19.7216,55.70785
35678,Ramlat as Sahmah 246,2841,Found,2005,20.8393,56.41533
35681,Ramlat as Sahmah 252,7171,Found,2005,20.0534,56.46612
35704,Sayh al Uhaymir 415,1212.5,Found,2005,19.99702,56.51212
35712,Sayh al Uhaymir 423,8507.7,Found,2005,21.01332,57.09173
35714,Sayh al Uhaymir 425,10006.7,Found,2005,20.93015,57.14505
36342,MacKay Glacier 05200,3532.3,Found,2005,1,1
36343,MacKay Glacier 05201,1917.7,Found,2005,1,1
36344,MacKay Glacier 05202,1178.1,Found,2005,1,1
36345,MacKay Glacier 05203,1078.4,Found,2005,1,1
36590,Hambleton,17600,Found,2005,54.24028,-1.19889
44407,Miller Range 05001,3055.5,Found,2005,1,1
44408,Miller Range 05002,21490,Found,2005,1,1
44409,Miller Range 05003,2181.8,Found,2005,1,1
44411,Miller Range 05005,1127.8,Found,2005,1,1
44412,Miller Range 05006,1234.8,Found,2005,1,1
44417,Miller Range 05011,1608.3,Found,2005,1,1
44418,Miller Range 05012,2409.6,Found,2005,1,1
44419,Miller Range 05013,1494.6,Found,2005,1,1
44421,Miller Range 05015,1025.8,Found,2005,1,1
44422,Miller Range 05016,1336.2,Found,2005,1,1
44705,Buck Mountains 003,34200,Found,2005,34.7345,-114.21717
44775,Northwest Africa 4390,1170,Found,2005,1,1
44787,Northwest Africa 4487,29000,Found,2005,1,1
44788,Northwest Africa 4488,19740,Found,2005,1,1
44790,Northwest Africa 4492,27000,Found,2005,1,1
44791,Northwest Africa 4493,56000,Found,2005,1,1
44850,Northwest Africa 4292,12000,Found,2005,1,1
44895,Northwest Africa 4293,25000,Found,2005,1,1
44947,Northwest Africa 4475,9990,Found,2005,1,1
44964,Northwest Africa 4533,1245,Found,2005,1,1
44965,Northwest Africa 4535,1490,Found,2005,1,1
44982,Northwest Africa 4588,1530,Found,2005,1,1
44987,Northwest Africa 4636,2850,Found,2005,1,1
45010,Sueilila,13266,Found,2005,24.63633,-14.71633
45400,Northwest Africa 4432,1440,Found,2005,1,1
45442,Northwest Africa 4430,1444,Found,2005,1,1
45447,Northwest Africa 4442,1528,Found,2005,1,1
45449,Northwest Africa 4445,1316,Found,2005,1,1
45450,Northwest Africa 4446,4386,Found,2005,1,1
45481,Northwest Africa 4502,100000,Found,2005,0,0
45525,Northwest Africa 4576,30000,Found,2005,0,0
45592,Northwest Africa 4651,1052,Found,2005,1,1
45764,Northwest Africa 4840,3450,Found,2005,1,1
45785,Northwest Africa 4861,2400,Found,2005,0,0
45847,Jiddat al Harasis 323,2967,Found,2005,19.96297,56.44587
47037,Northwest Africa 5011,4500,Found,2005,1,1
47064,Northwest Africa 5083,1382,Found,2005,1,1
48665,Northwest Africa 5255,2900,Found,2005,1,1
48919,Northwest Africa 5601,6500,Found,2005,1,1
48962,La Luz,4798,Found,2005,33.00383,-105.85083
49064,Northwest Africa 5334,1223,Found,2005,0,0
49145,Northwest Africa 5428,1026,Found,2005,0,0
50766,Nahuel Niyeu,10540,Found,2005,-40.53333,-66.63333
50839,Northwest Africa 5953,1450,Found,2005,0,0
50841,Northwest Africa 5955,1400,Found,2005,0,0
51025,United Arab Emirates 002,2000,Found,2005,22.84231,55.14103
52091,Porto Alegre,200000,Found,2005,-30.03306,-51.23
52642,Shahdad,1074,Found,2005,30.55383,57.78417
52918,Northwest Africa 6541,2460,Found,2005,0,0
